,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Control_7,Control_8,Control_9,Control_10,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10
Gene_201,8.649643450051236,9.710962658568965,8.415160158000077,9.38407694072192,6.212770666092428,10.426587414745876,10.002410950724448,8.365822737863619,11.31849133686481,11.875140275253116,10.324457507636929,8.331981713815138,8.587365102122615,9.842416917340586,6.7286793244920595,11.107083470823957,11.11285077053394,8.830415298818268,11.45043305472113,11.96755093059342
Gene_202,6.784880271262052,8.47455044286757,8.461715300425404,8.120193797782271,11.658949683863497,9.612347722454393,9.470970317378779,5.992275271186493,11.270836060418453,7.521483210293055,6.6733644692236975,9.762093767194436,8.315186820948888,9.466964906790515,12.177948766123368,9.591092915598264,10.589377533122914,5.764821346463375,12.409020101146666,8.23420933148484
Gene_203,10.119865260532656,10.554753875916383,12.721317191677302,7.382359201761776,3.9609756883583493,10.36769908950739,13.601022363021707,12.477892705878874,10.419318830549251,9.016727628735905,10.023540571440735,11.583388691250942,13.767906917365941,9.039878807571734,5.4271227007676455,11.358973110233674,12.973431411812944,15.426479694052931,9.515702619477441,10.465990803018215
Gene_204,11.61424519327462,8.052907600591062,10.952715538712438,11.010940318333255,12.12041981499776,15.519320077822155,10.784831934357534,8.982072748585002,9.94885137561601,6.4618481902217635,12.545529010160918,7.378765228109948,11.32841459983394,11.432187432088615,13.926002530808283,15.306009177541943,11.02288692793318,7.146003143563739,12.183614168739588,5.891379947201692
Gene_205,8.610573737821884,9.181435123773792,8.951823204130815,10.304709744067445,8.355160135235598,12.242061334648943,10.000414129836393,9.981399357722772,9.344210566974164,10.310381367717959,9.437484602061058,9.580027294051927,9.353822237347474,11.61457172893832,10.526422595539234,12.993555004590934,11.15549214746692,10.810290894449812,10.86174199090479,10.347464988231632
Gene_206,11.65019652933527,8.2657395685782,8.683767021849487,9.39254794244667,7.30825815305357,8.361484280557004,9.047558252910681,11.748778361425455,10.52512265800385,10.387179822735089,13.225587083751684,9.876239434225583,10.266304030532396,9.232400075110194,7.639920518816379,9.10095126933744,8.176716208081675,13.843698569511469,11.012846124501674,11.171107710339811
Gene_207,11.701795924335944,9.725256423201207,10.78092969985778,9.793556494135007,10.530724698799258,8.834482684776836,5.122365683447142,9.731441675627392,12.845496272199881,11.852430804483184,11.62479148460874,8.898378863834184,10.676899814383008,10.512760681768595,11.704153511552951,9.496274225379556,5.969089699689092,9.894415300946015,13.84174483844531,13.835263670869091
Gene_208,11.930794969182342,12.472261443612435,10.177315181922875,10.394631414811192,8.7646962091313,9.367854287945901,11.231542299542284,12.407768874337632,9.721107448638001,9.099621470297176,13.135584411621329,13.781803331865376,10.971331581229506,9.39147634521159,8.220029678500056,10.322730088609745,11.720603247582197,13.34761176081046,11.897530866482075,10.32565746952651
Gene_209,10.001055917713195,11.20241349785823,7.112290367732916,5.407638093725524,8.898926301016832,7.558575148171682,8.983719604705378,9.704439362365058,9.093503181953974,12.90493506894149,11.759942123456018,11.79709488732896,6.805074690248476,5.849771934511183,8.594174487297694,9.61687010494413,10.274110681240847,10.724951858993338,10.829446384182077,11.384878654418266
Gene_210,10.65348952920464,10.600948719221657,11.244414288086803,7.722333764438462,12.078223574840537,9.84847142692908,11.340961234482425,7.856285533919689,6.892482467967872,11.635779316050057,11.741627480547299,9.790302934917285,11.737158589621142,7.910626171971248,13.239960186937486,10.576658715890035,13.186078408094213,7.754388372987075,8.101596857601155,12.298002532948889
Gene_211,10.752819052195033,8.19589689128498,8.26067383745061,12.25086956882954,7.621176214265344,13.285345906511926,8.198758530704263,11.276783851216766,9.34276304850203,11.206374862164687,9.61752878212348,7.7772804327619465,8.610795803928443,13.863162018721267,8.584899271822458,12.617845082631213,8.558442302657102,13.794590300009796,9.953986383342889,11.379049287092291
Gene_212,8.911771995771614,9.674414187855412,10.081838350791442,7.9956250884370546,11.481648690840252,8.973572867056829,9.542800169319962,8.011301250782976,4.875332682409379,9.617944474799662,9.903511636527835,10.937807267437382,10.125670003311383,8.998199862808491,11.652759194169443,10.192900468886267,10.212493327291245,8.993269077835869,4.616149136241875,9.296658090726803
Gene_213,14.825230843225832,11.569208575796047,9.961479240531212,9.474218341583464,10.044931785624092,11.09423823035042,7.63837436938231,12.228643389337744,11.430762630882487,11.43637145141587,16.270728147885226,11.989812194410554,10.746513982630573,9.667822914496945,11.443658559637736,10.986428250320763,8.002773129481428,13.514636202040876,13.103730330046753,11.412612160389186
Gene_214,10.876951477619455,10.03923331538798,11.34572247193364,11.183628267482757,9.291918578117953,8.852796454206198,10.203712590523974,13.098040302990375,7.521785848692199,7.06494946849512,13.336635459575337,10.852475009081596,10.802794210124901,12.052680316072724,9.408919363634494,9.786864941389375,10.660856342863635,13.67231399318052,7.1101924721060525,8.555010699211481
Gene_215,10.329521682473034,10.101775403712036,10.346683328740816,10.487906395817001,9.55359549073039,12.979726877204165,6.798192043046969,8.343005950439508,9.793490479701905,6.7136223776916655,9.673394315322001,9.49301050830704,11.214043677888302,12.590750642994971,9.701002393665982,14.18069919990813,8.371532219910515,9.657690387733577,9.982282190528224,6.122575660497591
Gene_216,9.648291191135858,13.322940331456037,10.041772976591924,10.461401811437367,7.47967046965484,8.767277183921045,9.249607239352127,9.364569806487532,12.563287590007537,11.11538212145025,7.940743625464503,13.560099831993643,11.719860345154098,9.837235826675434,8.679880317173605,8.317124653869174,9.855679815738965,10.572361420642551,12.403792153169109,11.785866802147163
Gene_217,7.777084086125936,10.49300955686401,10.996443496993571,12.280298077042533,13.161081373136748,7.969811616344263,8.378284977579323,7.4848442821707675,9.531960281786038,10.93271674889267,7.861992749400607,11.698158215802186,11.731760665478209,12.8368057514718,15.219431333278726,9.132117758712564,8.187933111453034,7.898980381373006,9.956061496706377,11.513036321517882
Gene_218,11.974669033178204,9.848097952714955,9.360304953490312,10.30351598449748,8.329714196739953,14.179077443389547,6.784677945763883,10.36948115779145,14.04721243845928,10.013599689119996,14.999178309785698,10.718949845425952,7.824402383385536,10.260717012780514,6.8973421092441445,14.349279186343708,5.297367716037455,9.997890686723022,13.02649090882516,10.897759867087473
Gene_219,9.61992192999701,9.285109154379146,9.639216636475185,12.74569694935306,5.576276177340986,13.066867402592651,7.15208569509971,9.466695341531171,9.141511159402675,11.17710653954144,10.120461292625889,10.088071461877878,10.03466524790666,11.851399199148643,6.5897975465957215,15.489091962862105,8.061298273706257,9.540770742213605,8.21344398329723,10.769039568781475
Gene_220,6.803751296232505,10.924345332163886,14.048619246573704,7.273651990814379,10.379412335220792,8.676035644406781,10.85177441238607,10.038295554831505,8.71702618191138,10.975744569742147,7.756790952804565,12.49746335896326,14.80948542129568,8.573539280520363,11.587090579248034,9.682570035792699,10.693300817124815,10.712219066806657,8.368648378029242,11.49317352270025
Gene_221,13.608696219573487,9.618192416545403,11.439515884296364,7.413454084257673,8.087127246363982,10.944812555760755,12.96823205707193,10.71122669757132,9.373883938953691,9.998582810846708,14.439559750640399,11.796976223932258,10.629783909928733,8.394961715248979,10.068363837987578,12.203660321599552,14.301177499896971,11.798921599439131,11.172218428729108,9.41110464273434
Gene_222,7.499184532060565,11.209030652710734,11.76466612464682,9.09581933433384,9.059915704480996,10.531756459304097,9.126560527918809,9.867734770748354,14.199443578333032,9.505948598508006,6.6132578660903185,11.702696512245478,10.103504021075109,10.82646513851185,10.780630899976437,10.59840590421957,9.255789931258299,10.295387295597683,14.751464228772651,10.133122517702292
Gene_223,9.283319695957555,8.704916388729682,11.488383942999874,9.637551653563794,8.701253923357148,12.642608064546025,12.839206009027274,8.79915286852259,6.266920097278767,12.015027379673844,10.341551802835859,9.032290035721203,12.93157724647767,10.583499430689097,8.594290477484513,14.477720732350122,11.980949022904786,9.206987057701113,7.7338374983542355,11.7919542747617
Gene_224,8.630740348479993,11.581251198325537,6.059792364576329,11.785194676598618,7.577656141438437,11.461528238133049,10.028546135672869,8.09212116120671,9.18592737414644,11.372636913913402,9.440295995247144,12.624590795324586,5.69926849659509,12.212716957004583,7.921152311229227,11.409790386300756,12.830220987723644,7.829014807761235,10.690857668214322,11.47983589703226
Gene_225,10.211788906230469,11.168825960944968,13.95288116903097,6.871516776577897,13.234425149937248,10.208711875046426,8.202431903353745,7.33937274852202,9.621759218445932,11.84330022384892,9.625152717345188,11.771640204100038,15.10197455341847,8.292026351643575,15.296690260592317,13.653958164981525,8.95294610710934,7.176280574696633,10.574633545240824,12.077087273442427
Gene_226,9.744901759244932,13.022309860494694,7.097648619896882,9.975822104307891,7.495213111173761,10.727263765249935,11.7737747801946,9.158476412637894,4.7915722867457315,10.39789629359299,11.170867889097162,12.225145564128972,9.96598316229732,11.331870199083404,6.311209093377597,10.518234862934962,13.08985582430854,10.83482046880935,4.019334659513769,11.610922144025938
Gene_227,10.87347710346702,10.808589509923396,12.471564383644308,7.857892640701902,11.3604322109009,12.38501502495595,6.442824831986966,10.639303651837954,8.991640337984657,9.836954653796708,9.426137230805097,11.21925364445235,14.083611225747514,7.806376910598921,10.353509911762886,13.03122982133351,6.338105965351488,11.768862017903789,8.606313905766598,9.564317764143608
Gene_228,10.695352967076673,9.025542871772895,8.648583841676777,10.068304834976049,7.825508122274394,7.828349742229629,11.358746565913007,7.702411929682688,11.332625001818425,10.925182585707903,9.174350646200429,9.695487582824379,8.987678903400178,9.379920164235978,8.519306836041487,9.355420042873767,11.643178622494057,8.47057887950466,12.10593625140359,10.220852758528942
Gene_229,6.548386542418807,8.64487069532869,12.388218806094745,8.037668937720637,9.071191475381225,10.924121786503793,11.566781018565191,9.496922227911009,8.804979610616718,12.844739723397016,9.104972363126402,8.674020865206407,13.544335007955016,9.306884214949687,9.431596348265472,12.030916811563428,12.31260024038158,8.579282470683603,8.972706909366629,12.732188821042953
Gene_230,13.477799327595157,11.95771610156359,10.170636285130048,8.383468556718148,8.33911118688687,11.045028210531514,10.836796441777368,12.80319718589286,11.300900185072278,6.9938393964803645,13.51605428624903,11.153712923726953,11.797070001876078,10.485461211331561,9.817114162885279,12.815557434678658,10.992161604769212,12.666940350906822,11.022313138260566,8.137904319437586
Gene_231,12.103895235445837,8.003878745371175,9.232057456095298,10.500400412503389,13.99133497956793,16.219837112010723,11.213446118272365,9.633606762559225,11.0690112969611,11.775310851747673,12.830958288589986,8.426657033772749,11.02720600029064,11.405341766318731,13.652677342047344,16.038928282875027,12.39543941752651,11.175339615213822,12.120691529217071,14.172199599619754
Gene_232,9.358664748885616,13.590422711824644,10.460141518382803,10.995486178182789,11.331848504108923,10.843173221228911,11.677881000939225,8.765493626906153,8.88339649210794,7.79969153405661,11.493671914617035,14.531458546675406,10.1215608589013,10.185498666451021,11.444466759094208,12.096386667645067,14.004528080251163,9.682940661316954,10.552119286339176,8.054384047868808
Gene_233,10.879002461240454,11.557873007024227,10.915545732303771,13.348984866695075,9.988807962341907,11.337483311185025,7.816598247721371,9.225800595051197,11.391075515131554,11.698204221486288,12.001771586468003,12.8812298365014,9.435951456451242,13.435546064318565,11.438508346619777,12.11195164682159,7.120083199570439,7.295678219323841,11.525294769829548,12.126618528592408
Gene_234,9.412066104671636,9.856801496283866,6.964252506638381,9.285941598386781,11.780766327039572,11.150410032213133,11.00133144276242,10.09954737436192,10.014126317256354,8.679357721053107,9.02814315484329,10.499886433311861,7.970639253871276,10.456628769113014,9.92484740210725,10.336124934405012,11.196708794407684,11.171720505399383,11.00336033080639,9.651227668929783
Gene_235,11.39765684040507,10.84194588877878,10.984037695985599,8.94793031466484,5.693314160257511,12.19430542350739,9.042325087983192,8.27444847191376,11.386957823827988,9.215974720161741,11.514238898436139,11.014312451468818,10.755708427563858,10.216124442770688,5.272825372517933,13.54434181869696,9.750178326120839,8.729403993458606,11.230247424051521,8.360432858997616
Gene_236,12.119872768093243,11.234011899153394,11.367138646400955,7.268088577598931,12.423887970772801,10.522501062467713,9.261445721507593,10.286776934684502,6.44752953420336,10.817305622961342,11.972220011715198,11.404005030528507,9.498114334819704,7.570733422264267,13.848245338798806,11.589718967901586,9.265239845766086,10.83371323309973,6.39136496478136,11.466066356297038
Gene_237,7.941256983635856,7.294659428312931,6.955281627564218,12.225376749979851,8.741473212614423,13.067455419833,8.928397073895404,6.5852840848141065,7.766951120102682,12.471623240013876,9.981364807379888,8.763158230937806,7.97607593325697,12.232491837596132,9.99141160555926,11.880578468459946,9.176043591904513,7.6689955046380565,9.007372334150434,13.641507730229618
Gene_238,9.688203644126665,8.903425407018798,10.320036451705576,11.00356547233509,12.234797631804922,12.896998459785852,9.280462708421828,7.3479046278359235,9.173069677753448,10.520561013165771,10.48303433333636,9.207700427934915,11.358012421532065,10.55070443174879,11.890120368511672,13.458733136246149,9.953660351130575,6.022289449271277,10.128216058702966,11.793289391085164
Gene_239,8.072482147578778,8.085698170209914,10.68757576309977,9.902695296859097,10.065593990823173,8.483009330599861,9.539198571588466,8.151533711463392,11.780396822249573,12.070498669447506,8.495196910112483,10.960164453493906,10.504640656784584,10.041608133472227,10.170527084695964,8.906821719308844,9.710473758622175,7.24472316685852,11.733848526013098,12.47287797367343
Gene_240,6.307624275523812,8.14097827961518,7.006941489819842,8.699952131186203,9.833124060419278,7.10070956060294,8.156280373749373,7.992085255837003,10.414534658797887,10.138688674072501,8.03619635758581,10.843221552988092,8.842415387670496,8.424573101513596,9.637314449793113,7.441380983093589,10.44083926260296,8.326661203655108,9.587027168260457,10.137511537119465
Gene_241,8.556524893325493,10.353641744278796,8.906639830825469,9.456689779347894,13.346904180597074,12.680922103580695,7.400837526144805,11.65946483575835,11.622793108983185,7.703473422494763,9.81358089514491,11.543582021174883,9.206423164333813,10.640104452907924,11.573731978050242,13.284751338613393,8.761522947513436,11.326601560603814,11.286454572486896,6.3370252697312885
Gene_242,11.637555287509722,13.075863836825105,7.754910387511172,8.164994357971473,12.035322933687006,10.542990621651295,11.102952550479046,10.681178432800994,10.781391841856289,7.347055743377834,13.727450882320415,12.855709859803538,8.495953665373284,9.268911399454847,14.04739088282846,10.88909284766566,11.063522756700626,11.354246081371548,12.565472118398576,7.67688321197705
Gene_243,12.094635413242896,12.339179984855548,9.541218511863944,9.913046100372275,6.937784994888556,11.02850951203567,11.144114883428289,9.875617966001379,12.248706719741005,9.331845538040119,11.63976633165882,11.298422176540186,8.819921127258718,11.27743759777894,7.117160518581745,10.92098860211496,10.928147660244347,10.46066382620156,12.509251625975422,9.558713394320867
Gene_244,11.1292118517872,7.960671322615768,9.952895698251524,9.651291484194328,10.450615844081883,9.260946142333284,9.737054808656664,11.652094342883013,9.126471525523565,6.786845798522641,12.978535779597939,9.998687604477402,8.842874025342528,10.478884215337285,10.173753745460491,9.51269502847219,10.546333193783358,11.939374425952094,9.856931406151197,7.959816004554559
Gene_245,13.499167808410842,12.762908157380974,7.415474609788763,11.379415610490389,8.994050458897314,10.526974430662118,10.588448258026988,9.531184399367357,8.432468668827207,8.618917895367481,14.293744608951162,12.61607185321335,7.2862750028184395,10.439710313872354,8.640130161376597,12.989042792560646,10.296444683931743,8.837805586923537,9.25239653067198,9.008553136075621
Gene_246,8.167616169037515,8.33635558353911,9.86564341990129,8.568480021778496,11.36410413142524,12.974492310671854,8.839893517259913,10.478809001070754,10.999370220605869,10.944004541838549,8.47202293218829,10.2454015499512,10.914770095459655,8.538487090075021,11.43962821383346,12.971905796766169,10.21463313884017,10.670661371617618,9.706216718151719,11.395684863104204
Gene_247,10.151910535832174,11.485364836719445,10.964497905361315,7.524675155345404,11.738312128778546,11.774581674533485,8.473427791642838,10.075875670895204,11.366657985622139,9.581372360841277,9.114884534704245,14.169595438474346,10.498829991514084,7.862810389987674,12.496514863479682,11.985923513854255,8.683397390176644,10.997702957056081,13.392873944418417,10.848881442658573
Gene_248,12.145956095532023,14.727744989238722,8.428027934730036,7.23791079369245,10.60763719120975,11.443125010252286,9.538267252310462,12.906521326642068,7.322788400553502,11.385837246063222,14.124469974105565,14.18112588114522,9.245390567985398,7.893156845750729,11.458728482886485,13.319356980887859,9.817478102518407,13.00101796008798,8.356769197972167,10.107634518497374
Gene_249,8.788278358482213,13.438755812414593,13.985030706336236,8.466686824433305,8.900885728182839,11.719175773959604,9.22573870042097,9.909177564135524,10.05077684108482,6.160653687604688,9.051426309360034,13.80455812312914,13.56467209002931,10.023745835789882,8.338645410839554,12.083302725595807,10.018895925743939,11.762629125611642,10.540220406203968,7.596807281732898
Gene_250,9.972324507811525,8.620544451871652,9.013754355200456,12.887264006937627,7.486986211441487,11.626410373495954,9.442074139336382,9.44047966300833,11.580743792103423,10.68010258913778,11.172919905088651,9.244002008040795,8.424240946927,11.952683146033278,8.093491612860674,11.58371349959334,10.861335231017675,10.686336181106908,11.896132797666374,10.02238966519651
Gene_251,11.141225994439061,11.936369321065722,9.337383233633355,8.7755265309845,7.829698946884404,8.34917894004209,15.898188850617451,12.489359161473573,7.297851267583957,7.35508408651286,12.151961544046335,11.418419874930573,9.07891931070249,8.296110792769346,8.19119792494445,10.019371274112652,16.393147980393923,12.546140469045877,6.272236337538713,8.407208671242703
Gene_252,10.963732123436984,11.094529594755933,11.09776767063473,9.490088412892604,9.749091479994199,10.655759048318714,10.171786012586661,5.56139925450493,9.540400738849613,8.297187131479372,10.683327517508356,11.71204721391403,11.24354905471809,10.828265632492041,10.091855087965646,11.096832693795662,11.15753316004212,8.168339436768115,10.928847669208167,8.708581025130762
Gene_253,10.350422837817025,15.97051800520682,10.73496333094861,9.372940627655204,11.843603003954504,10.965375774418426,10.840188980903683,11.213701186431342,14.113087129659082,7.738223129348169,10.853620828432312,15.945658544882386,10.284967627428914,9.320189840588881,11.571454040242562,12.118744158214312,10.268994123034696,13.046911747811386,15.365133513277911,8.258724858715837
Gene_254,10.947264153622909,8.147237740036923,11.111025292684497,8.162626977027811,9.165266372789832,9.409820171524187,11.951633438689418,11.836908887884828,7.5085652471072315,10.109868221999697,11.447582765087978,8.089956430422369,11.88110970403226,9.7507194402364,8.962109910534018,8.376428082605456,13.154851693546162,12.661274862128629,6.888366445666052,9.87647685108558
Gene_255,8.580840290501655,7.482990178649331,9.565965899151259,9.383034423088361,14.853432972691046,10.865919650721393,7.244764998491526,8.870451991658115,12.042766590858797,14.17688554573985,8.221736016451514,7.258457909615082,9.74228314511007,9.616487118807614,14.702639317622586,10.607755831221464,7.515980654572145,9.538143526517675,12.226470054493952,15.835552569081152
Gene_256,6.828033375524083,6.24015122972191,13.741930350743564,10.779228354741807,8.263414536247268,11.06925817224487,4.7285045219662445,10.006751013194322,10.65564234568617,11.84854027907566,7.83612108994487,5.149305372863214,14.765658116157418,11.88477233732739,8.328679568123077,10.074060584941716,5.236571281377381,10.499042361712078,10.033996109152975,10.897321062815724
Gene_257,7.972208095414924,10.171374322806718,8.149150747880824,10.510767511348634,8.209307355273952,9.183798321679559,8.008369210419541,11.302272483647315,11.71690223331333,9.530758860085172,8.384654548961485,10.438297130755897,8.231885382558431,10.927356776602073,7.606530981453632,9.248977708813445,9.04169424103389,11.452302403296025,10.544929761520779,9.5580665823616
Gene_258,10.076475989920057,7.102817170732912,9.400646703986427,9.89959076591651,15.241586182059951,7.776065948451673,12.928354477504875,11.993717546931617,10.561272808980274,13.517240968390267,9.506317526413197,7.869953467194643,10.219484107366853,8.74081614083048,16.50059915264214,7.163879647173115,14.987536767987226,12.444941282431,9.81487931044111,12.875254897697586
Gene_259,10.744210945213727,10.778318391335857,9.893758693964909,12.447137764837255,12.192938467621767,8.748645425007576,7.361505610802466,9.594038725208685,8.399922871204707,9.87295085076929,11.592306237001072,10.88701850143748,10.297104784346768,14.559917997534294,11.993694403392691,9.308608282703283,9.281350098175519,10.364552200675085,7.293320135846701,10.878339862501425
Gene_260,12.474876269368279,9.08539668982642,9.91435323737685,10.11604546961679,11.696861764410569,5.50622133203079,8.786599410469407,10.422567384558945,12.400157912853722,9.01619510498759,11.811873411584834,10.992204218559385,9.591485632378873,13.585554977362454,13.664237752738247,5.2096087624028105,9.306613215471017,11.676211666192408,13.683818387080429,9.958531364963788
Gene_261,6.246894587916252,11.239422891932273,8.729275222348742,7.620666681819277,8.751309220573551,9.6309492846883,8.790510670923574,5.588867885801862,11.794132393774264,12.549750082557445,7.999053624882362,11.616453945297904,8.862557553772708,7.773802693894667,10.109682452545679,10.496130324990947,9.58179433661383,6.8841021350590434,10.24307998592041,13.359818906432595
Gene_262,11.30304398267901,7.724628659150367,9.597016932104964,9.986957369541084,11.197588779123821,11.336680977436162,8.531652402443008,10.163991112827121,10.914560809230482,12.911644644293533,12.021612871552726,9.893436740451072,8.568428949841296,12.044144001917843,11.772997908048486,12.325670508096206,10.707571190052384,11.224752380832694,11.814929098693042,13.653935830095852
Gene_263,11.409013079649446,11.578113374751037,10.167653255858722,12.820918290407008,10.819525591918994,8.277824179652859,12.806739940250381,11.395806545078056,9.113911957743035,9.041014065201514,11.42553494465507,12.049624250240644,9.952140489735974,13.276351390981526,8.983594894863899,9.206863747220407,13.185002686466756,11.559602808411292,9.833670041683177,8.107450142236074
Gene_264,10.593151090281523,10.92636959053517,10.394584531262414,10.62261734688577,13.39991474915276,12.143086304469772,10.381271182530048,11.882621161534967,7.934952192944921,10.795854099893617,13.022421086902806,11.32360212904757,10.748740098290224,10.157221136752847,13.923861131602022,14.030046194743052,11.917187391962083,13.237058912675524,8.981351144612193,10.937311572331007
Gene_265,13.61861269946622,9.563908209215253,8.30473214276183,8.695822222813879,7.820733925315223,8.430476183744593,9.258983802819943,7.1888659616427155,10.031236667899206,11.804554347573294,12.668449532429518,9.862869437348618,8.568860678228154,10.24461666248512,8.630124367775043,10.542787711648142,10.956472342858117,7.23237035213862,8.736107471279338,13.690129581514775
Gene_266,8.184487639706159,13.038567847283538,11.021584177055189,12.061161171248115,8.684330892295726,11.709050454133232,7.816132199209374,11.780495001673017,10.343678679587063,11.106502439969567,10.043872862936903,12.172356256381311,13.03082419688269,12.943278341840632,9.34501639042138,13.823833708380558,9.66081737243999,12.931825953668222,11.316895745399046,12.222896730499926
Gene_267,7.648810788750296,8.209860315446791,11.19445643650677,8.103303991551599,10.926412584198246,7.2657243870795085,11.696348425333337,7.534953370462982,11.104599875359046,11.251261867292001,7.7487533548677705,8.65475886571447,10.792139281912226,8.270264215812679,11.059778705529313,7.130419017457844,12.3330949279818,7.710972519762405,12.10683459571102,10.128941253998235
Gene_268,8.60645636314085,11.164053134169453,10.520884526667112,8.922316287614523,7.982890631847583,6.074748616654842,10.699300094599387,6.870394457275889,10.190688398882616,9.473103567835501,8.99310156903355,11.795604774346948,10.710255286830233,9.249923587805291,6.897644621117726,6.931225721324335,11.846906077166457,7.863931751479656,11.729415458324798,10.174633173618004
Gene_269,11.35828555087639,9.395909001020271,9.341104427305817,11.463741408576592,10.670116058168235,10.632311914365557,10.938535179617052,6.928855753585788,11.513577359973963,11.224937588027204,12.336966731527328,10.051999739477123,10.528655146898311,10.38651177244447,10.276535090190224,12.719211571398649,8.978099357520847,7.288677823760444,13.18585231958203,11.63167692248544
Gene_270,7.966633742847005,9.511839052651597,9.921385424744738,9.731006431196535,10.66771993313707,12.862733563662367,12.163533455345657,7.3755616131371875,11.244139980612097,12.65786663907082,8.061622671396307,10.141260729466897,10.06826524474229,10.261855923953474,10.48433889661694,14.471407983618091,14.086798376411318,7.742171291025565,10.357650559920854,12.634023468757425
Gene_271,10.773617041378404,12.181960850371933,14.02454089140153,12.047419092213962,10.498617191283458,12.090176948169507,10.289775666193782,10.047806086569912,9.297171528572536,13.126826717664215,11.08962838127544,13.18749972727514,13.516527668230852,11.778256773571812,11.509293329142265,13.529085780209066,10.168181621023097,9.214589032618916,13.08128972986042,14.41013095475293
Gene_272,8.363142668115998,13.064735449356231,10.999728247480743,7.201387650396117,10.735298585982843,5.799946984696752,11.251016033662072,11.770462965977982,8.815288088695892,10.247095391911165,8.596138906348965,14.433766724887072,11.375271617766321,8.568544539496303,11.394691783759065,6.391218882864325,11.637434165431284,10.823081632514892,11.253382988089033,9.805561471643422
Gene_273,13.908314867500572,8.988506591476126,7.8821848258867995,12.963326804925197,13.92517438106159,10.007391343695694,12.022926070816712,12.682951831061763,8.515031534923232,9.029388329264263,13.048291291189978,9.275646708719758,7.420713012376293,13.411614014364925,15.112938229623358,11.502694244224918,13.337656792438395,12.877319776276082,9.064623362584818,9.937267380161753
Gene_274,12.46174902630947,13.370028557417019,11.12576172034871,8.240371292995892,13.974122223398883,8.938058204376071,9.329724437657097,10.684675668979242,13.10832084142955,11.707951953104448,11.203961602367396,14.440613257536878,10.168462432764878,10.78071789190238,14.069607138757188,9.25318302718148,9.060017338419241,10.554705637123552,15.882414410572789,13.148321641727746
Gene_275,10.829731000723822,10.926577060236212,10.087029337286932,11.116279029037013,4.940879844611394,9.406785081860404,10.482643869833563,7.697971832760986,10.77264663562312,9.591057558027757,9.780528555575984,12.930789960921441,11.780271612428363,11.335066566748726,5.747576786641232,9.89184100243933,12.955223774280494,7.401681643768896,11.418657245398848,9.662912227034951
Gene_276,13.510951396630979,13.146039450429713,9.068388861763674,9.698324576866609,9.852104868783215,9.096681047680754,10.390049968056253,8.48343586222482,7.738769330124947,11.245422447800538,12.577910992013125,15.837677705484701,8.386822282661262,10.418453764354386,8.61140426240288,9.197610508437661,11.312018789489711,8.158701882722458,8.825571180860603,11.476381355912455
Gene_277,11.259059168443622,8.391368480680015,11.790710861525199,8.736844541669337,10.506330476075963,11.640688025224913,9.932774870592574,10.909481824282269,8.967140712224857,9.607066833143806,12.919141680842236,10.253129394020238,11.703966100795187,9.313577401062293,11.189784702548195,12.760037320659611,10.44715686683684,11.59969278362511,9.223734237429738,10.222306700115825
Gene_278,9.588281138239319,8.506843306919523,9.646451673768436,6.902763402272507,9.017692505715791,9.430249013260658,9.48764049500924,9.517005108258441,9.876471600279743,10.958883036172129,11.38622133177445,9.652926548131378,10.847707313211805,8.125833726408086,9.363883727834756,10.249076056840188,8.902466816673495,11.285812764575399,7.593511167936523,11.371734643836703
Gene_279,11.749034148265045,8.700469546303466,7.5935982892217115,7.915911175513794,9.025594157610145,9.296157364366982,8.460007867605086,7.407766671500211,9.087758345051624,10.362853240227942,13.389930125415319,7.836601612674125,8.493378206838562,7.735144728934767,9.156790892421277,10.74209832500642,9.158064793490237,5.873410803615847,8.611332805320025,11.8381889751167
Gene_280,11.19005893167113,8.885153893783357,9.174004355713132,8.14660338230538,9.937121659250447,8.30314273161837,11.1462556264824,6.428267016131778,9.280740655095075,10.602214678383485,12.139001649864127,11.133289466307641,11.35665194972643,8.304358252158588,12.940359464319936,8.82762240147028,10.683587092073374,6.2946271502212,7.524015549805656,12.709233686632766
Gene_281,10.367669032645008,15.386067327960994,10.699600049135816,7.991890806315979,9.809071505821853,6.4475073330670964,9.838800501406478,8.333887885998482,11.830780551120323,8.90091945080893,12.462431021688872,14.870559889147673,10.97171576075391,8.587498350428557,9.348718453679739,5.192405301795935,10.128442897629567,8.512808456539236,11.942369310131548,9.623635513409894
Gene_282,9.766468168409506,8.728884317191193,13.477702703706662,9.357514467764176,13.665114086958404,11.628303524236532,10.964133454670772,10.73746629463504,10.787594596432504,6.14465484130878,11.695987826935498,8.925791597499467,14.148145702428025,10.584384991509111,14.719257013471154,11.51387999978869,11.56051057778481,11.785006114804093,10.159243258921727,7.908193852105288
Gene_283,9.442233211698486,11.690315942368644,9.90220563305179,7.18962030639285,9.89519109884506,13.408211032510982,12.493783431069438,9.875991981267937,11.902898554116174,9.266985959263897,11.373822116912597,11.46753568692415,10.595875651399957,8.331898563063882,9.849576942516308,14.389824878199077,13.157039057361605,8.908073803629136,12.862059870094733,8.666843542992861
